cve_id,variable,cohort,tier,has_local_rejection,escaped_outside_vff,recovery_source,trigger_found,func_hit,exact_line,explicit_retry_used,rejection_count,rejection_kind,rejection_function,rejection_sink_line,rejection_sink_family,rejection_statement,gt_function,patch_functions,final_trigger_function,final_trigger_line,gt_line,pred_line,first_rejection_line_no,result_dir,log_path
CVE-2020-24369,lineinfo,Layer 1 soft reject,,False,False,outward_expansion,True,False,True,False,2,,,0,unknown,,luaG_runerror,luaG_runerror,changedline,787,787,787,365,/users/azibaeir/Research/Autotrace/results/CVE-2020-24369,/users/azibaeir/Research/Autotrace/logs/CVE-2020-24369.log
CVE-2013-1418,realm,Layer 1 soft reject,,False,False,outward_expansion,True,False,True,False,1,,,0,unknown,,setup_server_realm,setup_server_realm,process_tgs_req,144,144,144,662,/users/azibaeir/Research/Autotrace/results/CVE-2013-1418,/users/azibaeir/Research/Autotrace/logs/CVE-2013-1418.log
CVE-2014-9683,dst,Layer 1 soft reject,,False,False,outward_expansion,True,False,True,False,1,,,0,unknown,,ecryptfs_decode_from_filename,ecryptfs_decode_from_filename,ecryptfs_filldir,1920,1920,1920,325,/users/azibaeir/Research/Autotrace/results/CVE-2014-9683,/users/azibaeir/Research/Autotrace/logs/CVE-2014-9683.log
CVE-2017-6892,chanmap_size,Layer 1 soft reject,,False,False,outward_expansion,True,False,True,False,1,,,0,unknown,,aiff_read_chanmap,aiff_read_chanmap,alsa_play,1769,1769,1769,343,/users/azibaeir/Research/Autotrace/results/CVE-2017-6892,/users/azibaeir/Research/Autotrace/logs/CVE-2017-6892.log
CVE-2019-12293,component,Layer 1 soft reject,,False,False,outward_expansion,True,False,True,False,1,,,0,unknown,,JPXStream::init,JPXStream::init,init,265,265,265,554,/users/azibaeir/Research/Autotrace/results/CVE-2019-12293,/users/azibaeir/Research/Autotrace/logs/CVE-2019-12293.log
CVE-2019-12293,npixels,Layer 1 soft reject,,False,False,outward_expansion,True,False,True,False,1,,,0,unknown,,JPXStream::init,JPXStream::init,init,265,265,265,406,/users/azibaeir/Research/Autotrace/results/CVE-2019-12293,/users/azibaeir/Research/Autotrace/logs/CVE-2019-12293.log
CVE-2014-9656,p_limit,Layer 1 soft reject,,False,False,same_function_retry,True,True,False,False,4,,,0,unknown,,tt_sbit_decoder_load_image,tt_sbit_decoder_load_image,tt_sbit_decoder_load_image,1091,1180,1091,479,/users/azibaeir/Research/Autotrace/results/CVE-2014-9656,/users/azibaeir/Research/Autotrace/logs/CVE-2014-9656.log
CVE-2016-10165,Offset,Layer 1 soft reject,,False,False,failure,False,True,False,False,4,,,0,unknown,,_cmsReadWCharArray,Type_MLU_Read,,0,146,1459,422,/users/azibaeir/Research/Autotrace/results/CVE-2016-10165,/users/azibaeir/Research/Autotrace/logs/CVE-2016-10165.log
CVE-2017-13032,data,Layer 1 soft reject,,False,False,same_function_retry,True,True,False,False,4,,,0,unknown,,print_attr_string,print_attr_string,print_attr_string,526,550,526,632,/users/azibaeir/Research/Autotrace/results/CVE-2017-13032,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13032.log
CVE-2017-13041,cp,Layer 1 hard reject,,False,False,same_function_retry,True,True,False,False,4,,,0,unknown,,icmp6_nodeinfo_print,icmp6_nodeinfo_print,icmp6_nodeinfo_print,1763,1705,1763,251,/users/azibaeir/Research/Autotrace/results/CVE-2017-13041,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13041.log
CVE-2018-14353,dlen,Layer 1 soft reject,,False,False,outward_expansion,True,True,False,False,4,,,0,unknown,,imap_quote_string,imap_quote_string,imap_read_literal,818,824,818,503,/users/azibaeir/Research/Autotrace/results/CVE-2018-14353,/users/azibaeir/Research/Autotrace/logs/CVE-2018-14353.log
CVE-2010-2959,datalen,Layer 1 soft reject,,False,False,same_function_retry,True,True,False,False,2,,,0,unknown,,bcm_tx_setup,bcm_proc_show; bcm_send_to_user; bcm_rx_update_and_send; bcm_rx_timeout_handler; bcm_rx_thr_flush; bcm_tx_setup; bcm_rx_setup,bcm_send_to_user,286,289,286,1609,/users/azibaeir/Research/Autotrace/results/CVE-2010-2959,/users/azibaeir/Research/Autotrace/logs/CVE-2010-2959.log
CVE-2014-10073,fpath,Layer 1 soft reject,,False,False,failure,False,True,False,False,2,,,0,unknown,,create_response_file,create_response_file; main,,0,219,216,1033,/users/azibaeir/Research/Autotrace/results/CVE-2014-10073,/users/azibaeir/Research/Autotrace/logs/CVE-2014-10073.log
CVE-2015-6820,sbr,Layer 1 soft reject,,False,False,same_function_retry,True,True,False,True,2,,,0,unknown,,sbr_dequant,read_sbr_data; ff_sbr_apply,ff_sbr_apply,1693,1163,1693,464,/users/azibaeir/Research/Autotrace/results/CVE-2015-6820,/users/azibaeir/Research/Autotrace/logs/CVE-2015-6820.log
CVE-2007-6151,bname,Layer 1 soft reject,,False,False,same_function_retry,True,True,False,False,1,,,0,unknown,,isdn_ioctl,isdn_ioctl,isdn_ioctl,1646,1523,1646,402,/users/azibaeir/Research/Autotrace/results/CVE-2007-6151,/users/azibaeir/Research/Autotrace/logs/CVE-2007-6151.log
CVE-2017-12989,bp,Layer 1 hard reject,,False,False,same_function_retry,True,True,False,False,1,,,0,unknown,,resp_get_length,resp_get_length,resp_get_length,520,478,520,203,/users/azibaeir/Research/Autotrace/results/CVE-2017-12989,/users/azibaeir/Research/Autotrace/logs/CVE-2017-12989.log
CVE-2017-12989,endp,Layer 1 hard reject,,False,False,same_function_retry,True,True,False,False,1,,,0,unknown,,resp_get_length,resp_get_length,resp_get_length,528,478,528,294,/users/azibaeir/Research/Autotrace/results/CVE-2017-12989,/users/azibaeir/Research/Autotrace/logs/CVE-2017-12989.log
CVE-2018-5815,base,Layer 1 soft reject,,False,False,failure,False,False,False,False,6,,,0,unknown,,parse_qt,parse_qt,,0,0,0,571,/users/azibaeir/Research/Autotrace/results/CVE-2018-5815,/users/azibaeir/Research/Autotrace/logs/CVE-2018-5815.log
CVE-2015-8745,lidx,Layer 1 hard reject,,False,False,failure,False,False,False,True,5,,,0,unknown,,vmxnet3_io_bar0_read,vmxnet3_io_bar0_read,,0,0,0,316,/users/azibaeir/Research/Autotrace/results/CVE-2015-8745,/users/azibaeir/Research/Autotrace/logs/CVE-2015-8745.log
CVE-2017-2647,index_key,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,5,,,0,unknown,,keyring_search_iterator,key_default_cmp; keyring_search,request_key_and_link,534,548,534,1099,/users/azibaeir/Research/Autotrace/results/CVE-2017-2647,/users/azibaeir/Research/Autotrace/logs/CVE-2017-2647.log
CVE-2017-6887,base,Layer 1 soft reject,,False,False,failure,False,False,False,False,5,,,0,unknown,,parse_tiff_ifd,parse_tiff_ifd; parse_jpeg,,0,0,0,1940,/users/azibaeir/Research/Autotrace/results/CVE-2017-6887,/users/azibaeir/Research/Autotrace/logs/CVE-2017-6887.log
CVE-2011-3940,streams,Layer 1 hard reject,,False,False,failure,False,False,False,True,4,,,0,unknown,,nsv_parse_NSVf_header,nsv_parse_NSVf_header,,0,0,0,480,/users/azibaeir/Research/Autotrace/results/CVE-2011-3940,/users/azibaeir/Research/Autotrace/logs/CVE-2011-3940.log
CVE-2012-6607,to,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,4,,,0,unknown,,xread_file,xfread_file; xread_file,transfer_file_attrs,821,1031,821,1235,/users/azibaeir/Research/Autotrace/results/CVE-2012-6607,/users/azibaeir/Research/Autotrace/logs/CVE-2012-6607.log
CVE-2016-10190,dst,Layer 1 soft reject,,False,False,failure,False,False,False,False,4,,,0,unknown,,http_buf_read,http_open; parse_content_range; process_line; http_read_header; http_connect; http_buf_read; http_read_stream; store_icy; http_seek_internal; http_proxy_open,,0,0,0,2017,/users/azibaeir/Research/Autotrace/results/CVE-2016-10190,/users/azibaeir/Research/Autotrace/logs/CVE-2016-10190.log
CVE-2018-13305,mquant,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,True,4,,,0,unknown,,vc1_decode_b_mb_intfr,vc1_put_blocks_clamped,vc1_decode_i_blocks_adv,416,1583,416,11980,/users/azibaeir/Research/Autotrace/results/CVE-2018-13305,/users/azibaeir/Research/Autotrace/logs/CVE-2018-13305.log
CVE-2018-13406,task,Layer 1 hard reject,,False,False,failure,False,False,False,True,4,,,0,unknown,,uvesafb_setcmap,uvesafb_setcmap,,0,0,0,311,/users/azibaeir/Research/Autotrace/results/CVE-2018-13406,/users/azibaeir/Research/Autotrace/logs/CVE-2018-13406.log
CVE-2013-2127,data_maximum,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,3,,,0,unknown,,LibRaw::exp_bef,LibRaw::subtract_black; LibRaw::exp_bef; LibRaw::dcraw_process,exp_bef,2418,2424,2418,602,/users/azibaeir/Research/Autotrace/results/CVE-2013-2127,/users/azibaeir/Research/Autotrace/logs/CVE-2013-2127.log
CVE-2014-0143,s,Layer 1 hard reject,,False,False,failure,False,False,False,False,3,,,0,unknown,,bdrv_check_request,bdrv_check_request,,0,0,0,664,/users/azibaeir/Research/Autotrace/results/CVE-2014-0143,/users/azibaeir/Research/Autotrace/logs/CVE-2014-0143.log
CVE-2014-9659,bitCount,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,3,,,0,unknown,,cf2_stack_getReal,cf2_interpT2CharString,body,822,189,822,773,/users/azibaeir/Research/Autotrace/results/CVE-2014-9659,/users/azibaeir/Research/Autotrace/logs/CVE-2014-9659.log
CVE-2014-9660,line,Layer 1 hard reject,,False,False,failure,False,False,False,False,3,,,0,unknown,,_bdf_parse_glyphs,_bdf_parse_glyphs,,0,0,0,156,/users/azibaeir/Research/Autotrace/results/CVE-2014-9660,/users/azibaeir/Research/Autotrace/logs/CVE-2014-9660.log
CVE-2014-9673,count,Layer 1 hard reject,,False,False,failure,False,False,False,False,3,,,0,unknown,,Mac_Read_POST_Resource,Mac_Read_POST_Resource,,0,0,0,339,/users/azibaeir/Research/Autotrace/results/CVE-2014-9673,/users/azibaeir/Research/Autotrace/logs/CVE-2014-9673.log
CVE-2016-10248,roishift,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,3,,,0,unknown,,jpc_tsfb_synthesize,jpc_tsfb_synthesize,jpc_undo_roi,1844,152,1844,371,/users/azibaeir/Research/Autotrace/results/CVE-2016-10248,/users/azibaeir/Research/Autotrace/logs/CVE-2016-10248.log
CVE-2016-10250,ops,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,3,,,0,unknown,,jp2_box_get,jp2_box_get; jp2_box_dump,jp2_box_destroy,211,260,211,276,/users/azibaeir/Research/Autotrace/results/CVE-2016-10250,/users/azibaeir/Research/Autotrace/logs/CVE-2016-10250.log
CVE-2017-12995,cp,Layer 1 hard reject,,False,False,outward_expansion,True,False,False,False,3,,,0,unknown,,ns_nprint,ns_nprint,labellen,132,169,132,557,/users/azibaeir/Research/Autotrace/results/CVE-2017-12995,/users/azibaeir/Research/Autotrace/logs/CVE-2017-12995.log
CVE-2017-12999,u_int,Layer 1 soft reject,,False,False,failure,False,False,False,False,3,,,0,unknown,,lookup_nsap,isis_print,,0,0,0,672,/users/azibaeir/Research/Autotrace/results/CVE-2017-12999,/users/azibaeir/Research/Autotrace/logs/CVE-2017-12999.log
CVE-2017-13032,p,Layer 1 soft reject,,False,False,failure,False,False,False,False,3,,,0,unknown,,print_attr_string,print_attr_string,,0,0,0,399,/users/azibaeir/Research/Autotrace/results/CVE-2017-13032,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13032.log
CVE-2017-13034,src,Layer 1 hard reject,,False,False,failure,False,False,False,False,3,,,0,unknown,,pgm_print,pgm_print,,0,0,0,195,/users/azibaeir/Research/Autotrace/results/CVE-2017-13034,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13034.log
CVE-2018-18311,size,Layer 1 soft reject,,False,False,failure,False,False,False,False,3,,,0,unknown,,Perl_my_setenv,Perl_new_warnings_bitfield; Perl_my_setenv,,0,0,0,408,/users/azibaeir/Research/Autotrace/results/CVE-2018-18311,/users/azibaeir/Research/Autotrace/logs/CVE-2018-18311.log
CVE-2011-1598,op,Layer 1 soft reject,,False,False,failure,False,False,False,False,2,,,0,unknown,,bcm_release,bcm_release,,0,0,0,462,/users/azibaeir/Research/Autotrace/results/CVE-2011-1598,/users/azibaeir/Research/Autotrace/logs/CVE-2011-1598.log
CVE-2011-1748,sk,Layer 1 soft reject,,False,False,failure,False,False,False,False,2,,,0,unknown,,raw_init,raw_init,,0,310,214,328,/users/azibaeir/Research/Autotrace/results/CVE-2011-1748,/users/azibaeir/Research/Autotrace/logs/CVE-2011-1748.log
CVE-2011-3940,asize,Layer 1 hard reject,,False,False,outward_expansion,True,False,False,False,2,,,0,unknown,,nsv_parse_NSVf_header,nsv_parse_NSVf_header,nsv_read_chunk,611,319,611,681,/users/azibaeir/Research/Autotrace/results/CVE-2011-3940,/users/azibaeir/Research/Autotrace/logs/CVE-2011-3940.log
CVE-2011-3940,nb_streams,Layer 1 hard reject,,False,False,failure,False,False,False,False,2,,,0,unknown,,nsv_parse_NSVf_header,nsv_parse_NSVf_header,,0,0,0,442,/users/azibaeir/Research/Autotrace/results/CVE-2011-3940,/users/azibaeir/Research/Autotrace/logs/CVE-2011-3940.log
CVE-2012-6075,s,Layer 1 hard reject,,False,False,failure,False,False,False,False,2,,,0,unknown,,e1000_receive,e1000_receive,,0,0,0,465,/users/azibaeir/Research/Autotrace/results/CVE-2012-6075,/users/azibaeir/Research/Autotrace/logs/CVE-2012-6075.log
CVE-2013-0851,gb,Layer 1 hard reject,,False,False,failure,False,False,False,False,2,,,0,unknown,,decode_frame,decode_frame,,0,0,0,328,/users/azibaeir/Research/Autotrace/results/CVE-2013-0851,/users/azibaeir/Research/Autotrace/logs/CVE-2013-0851.log
CVE-2013-0851,s,Layer 1 hard reject,,False,False,failure,False,False,False,False,2,,,0,unknown,,decode_frame,decode_frame,,0,0,0,348,/users/azibaeir/Research/Autotrace/results/CVE-2013-0851,/users/azibaeir/Research/Autotrace/logs/CVE-2013-0851.log
CVE-2014-10073,www_dir,Layer 1 soft reject,,False,False,failure,False,False,False,False,2,,,0,unknown,,create_response_file,create_response_file; main,,0,0,0,1273,/users/azibaeir/Research/Autotrace/results/CVE-2014-10073,/users/azibaeir/Research/Autotrace/logs/CVE-2014-10073.log
CVE-2014-9664,parser,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,2,,,0,unknown,,ps_table_add,parse_charstrings,mm_weights_unmap,1630,216,1630,1450,/users/azibaeir/Research/Autotrace/results/CVE-2014-9664,/users/azibaeir/Research/Autotrace/logs/CVE-2014-9664.log
CVE-2015-8745,l,Layer 1 hard reject,,False,False,failure,False,False,False,True,2,,,0,unknown,,vmxnet3_io_bar0_read,vmxnet3_io_bar0_read,,0,0,0,294,/users/azibaeir/Research/Autotrace/results/CVE-2015-8745,/users/azibaeir/Research/Autotrace/logs/CVE-2015-8745.log
CVE-2015-8957,pixel,Layer 1 soft reject,,False,False,failure,False,False,False,False,2,,,0,unknown,,ReadSUNImage,ReadSUNImage,,0,0,0,1335,/users/azibaeir/Research/Autotrace/results/CVE-2015-8957,/users/azibaeir/Research/Autotrace/logs/CVE-2015-8957.log
CVE-2016-10328,d,Layer 1 hard reject,,False,False,failure,False,False,False,True,2,,,0,unknown,,cff_parser_run,cff_parser_run,,0,0,0,693,/users/azibaeir/Research/Autotrace/results/CVE-2016-10328,/users/azibaeir/Research/Autotrace/logs/CVE-2016-10328.log
CVE-2016-9537,tif,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,2,,,0,unknown,,loadImage,loadImage; reverseSamplesBytes,TIFFFlushData1,488,6090,488,439,/users/azibaeir/Research/Autotrace/results/CVE-2016-9537,/users/azibaeir/Research/Autotrace/logs/CVE-2016-9537.log
CVE-2017-13004,tlv_len,Layer 1 hard reject,,False,False,failure,False,False,False,False,2,,,0,unknown,,juniper_parse_header,juniper_parse_header,,0,0,0,400,/users/azibaeir/Research/Autotrace/results/CVE-2017-13004,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13004.log
CVE-2017-5510,image,Layer 1 hard reject,,False,False,failure,False,False,False,False,2,,,0,unknown,,WritePSDChannel,WritePSDChannel,,0,0,0,353,/users/azibaeir/Research/Autotrace/results/CVE-2017-5510,/users/azibaeir/Research/Autotrace/logs/CVE-2017-5510.log
CVE-2017-6307,num,Layer 1 soft reject,,False,False,failure,False,False,False,False,2,,,0,unknown,,mapi_attr_read,mapi_attr_read,,0,0,0,739,/users/azibaeir/Research/Autotrace/results/CVE-2017-6307,/users/azibaeir/Research/Autotrace/logs/CVE-2017-6307.log
CVE-2017-6887,hlen,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,2,,,0,unknown,,parse_tiff_ifd,parse_tiff_ifd; parse_jpeg,parse_gps,12107,13185,12107,2009,/users/azibaeir/Research/Autotrace/results/CVE-2017-6887,/users/azibaeir/Research/Autotrace/logs/CVE-2017-6887.log
CVE-2017-9995,scpr,Layer 1 hard reject,,False,False,failure,False,False,False,False,2,,,0,unknown,,decompress_i,decompress_i,,0,0,0,222,/users/azibaeir/Research/Autotrace/results/CVE-2017-9995,/users/azibaeir/Research/Autotrace/logs/CVE-2017-9995.log
CVE-2018-1002209,name,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,2,,,0,unknown,,JlCompress::extractDir,JlCompress::extractDir,extractDir,375,380,375,435,/users/azibaeir/Research/Autotrace/results/CVE-2018-1002209,/users/azibaeir/Research/Autotrace/logs/CVE-2018-1002209.log
CVE-2018-10675,nodes,Layer 1 hard reject,,False,False,failure,False,False,False,False,2,,,0,unknown,,do_get_mempolicy,do_get_mempolicy,,0,0,0,470,/users/azibaeir/Research/Autotrace/results/CVE-2018-10675,/users/azibaeir/Research/Autotrace/logs/CVE-2018-10675.log
CVE-2018-10675,p,Layer 1 hard reject,,False,False,failure,False,False,False,False,2,,,0,unknown,,do_get_mempolicy,do_get_mempolicy,,0,0,0,591,/users/azibaeir/Research/Autotrace/results/CVE-2018-10675,/users/azibaeir/Research/Autotrace/logs/CVE-2018-10675.log
CVE-2019-10872,bitmap,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,2,,,0,unknown,,Splash::blitTransparent,Splash::blitTransparent,blitTransparent,5891,5872,5891,447,/users/azibaeir/Research/Autotrace/results/CVE-2019-10872,/users/azibaeir/Research/Autotrace/logs/CVE-2019-10872.log
CVE-2019-10872,data,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,2,,,0,unknown,,Splash::blitTransparent,Splash::blitTransparent,blitTransparent,5905,5872,5905,374,/users/azibaeir/Research/Autotrace/results/CVE-2019-10872,/users/azibaeir/Research/Autotrace/logs/CVE-2019-10872.log
CVE-2011-3940,vsize,Layer 1 hard reject,,False,False,outward_expansion,True,False,False,False,1,,,0,unknown,,nsv_parse_NSVf_header,nsv_parse_NSVf_header,nsv_read_chunk,614,319,614,622,/users/azibaeir/Research/Autotrace/results/CVE-2011-3940,/users/azibaeir/Research/Autotrace/logs/CVE-2011-3940.log
CVE-2013-1773,maxlen,Layer 1 hard reject,,False,False,outward_expansion,True,False,False,True,1,,,0,unknown,,utf8s_to_utf16s,utf8s_to_utf16s; put_utf16,utf16s_to_utf8s,196,132,196,200,/users/azibaeir/Research/Autotrace/results/CVE-2013-1773,/users/azibaeir/Research/Autotrace/logs/CVE-2013-1773.log
CVE-2014-0160,rrec,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,1,,,0,unknown,,dtls1_process_heartbeat,dtls1_process_heartbeat,tls1_process_heartbeat,2616,1487,2616,808,/users/azibaeir/Research/Autotrace/results/CVE-2014-0160,/users/azibaeir/Research/Autotrace/logs/CVE-2014-0160.log
CVE-2015-4002,data_len,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,1,,,0,unknown,,oz_usb_rx,oz_usb_rx,oz_usb_handle_ep_data,334,401,334,390,/users/azibaeir/Research/Autotrace/results/CVE-2015-4002,/users/azibaeir/Research/Autotrace/logs/CVE-2015-4002.log
CVE-2015-8745,qidx,Layer 1 hard reject,,False,False,failure,False,False,False,False,1,,,0,unknown,,vmxnet3_io_bar0_read,vmxnet3_io_bar0_read,,0,0,0,237,/users/azibaeir/Research/Autotrace/results/CVE-2015-8745,/users/azibaeir/Research/Autotrace/logs/CVE-2015-8745.log
CVE-2016-10248,numbps,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,1,,,0,unknown,,jpc_tsfb_synthesize,jpc_tsfb_synthesize,jpc_undo_roi,1860,152,1860,684,/users/azibaeir/Research/Autotrace/results/CVE-2016-10248,/users/azibaeir/Research/Autotrace/logs/CVE-2016-10248.log
CVE-2016-1836,end,Layer 1 soft reject,,False,False,failure,False,False,False,False,1,,,0,unknown,,xmlParseNCNameComplex,xmlParseNCNameComplex,,0,3530,3531,581,/users/azibaeir/Research/Autotrace/results/CVE-2016-1836,/users/azibaeir/Research/Autotrace/logs/CVE-2016-1836.log
CVE-2016-5093,str,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,1,,,0,unknown,,get_icu_value_internal,get_icu_value_internal,getSingletonPos,193,307,193,369,/users/azibaeir/Research/Autotrace/results/CVE-2016-5093,/users/azibaeir/Research/Autotrace/logs/CVE-2016-5093.log
CVE-2017-14164,p_value,Layer 1 soft reject,,False,False,failure,False,False,False,False,1,,,0,unknown,,opj_write_bytes,opj_j2k_write_tlm; opj_j2k_write_sot; opj_j2k_write_first_tile_part; opj_j2k_write_all_tile_parts,,0,0,0,466,/users/azibaeir/Research/Autotrace/results/CVE-2017-14164,/users/azibaeir/Research/Autotrace/logs/CVE-2017-14164.log
CVE-2017-8067,data,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,1,,,0,unknown,,sg_init_one,put_chars,__send_to_port,616,187,616,705,/users/azibaeir/Research/Autotrace/results/CVE-2017-8067,/users/azibaeir/Research/Autotrace/logs/CVE-2017-8067.log
CVE-2018-5804,height,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,1,,,0,unknown,,identify,leaf_hdr_load_raw; identify,quicktake_100_load_raw,2906,15652,2906,756,/users/azibaeir/Research/Autotrace/results/CVE-2018-5804,/users/azibaeir/Research/Autotrace/logs/CVE-2018-5804.log
CVE-2019-10872,width,Layer 1 soft reject,,False,False,outward_expansion,True,False,False,False,1,,,0,unknown,,Splash::blitTransparent,Splash::blitTransparent,blitTransparent,5891,5872,5891,644,/users/azibaeir/Research/Autotrace/results/CVE-2019-10872,/users/azibaeir/Research/Autotrace/logs/CVE-2019-10872.log
